action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2459038,[],CHEMBL1015721,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 6.25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,Fc1ccc(C2=Nc3ccccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL444694,,CHEMBL444694,,0,,744381,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459039,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(C2=Nc3ccccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL445549,,CHEMBL445549,,0,,744382,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459040,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(C2=Nc3ccccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL445549,,CHEMBL445549,,0,,744382,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459041,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CCCOc1ccc(C2=Nc3ccccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL444726,,CHEMBL444726,,0,,744383,>=,1,0,>=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
,,2459042,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CCCOc1ccc(C2=Nc3ccccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL444726,,CHEMBL444726,,0,,744383,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
,,2459043,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CC(C)CCOc1ccc(C2=Nc3ccccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL482124,,CHEMBL482124,,0,,744384,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
,,2459044,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CC(C)CCOc1ccc(C2=Nc3ccccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL482124,,CHEMBL482124,,0,,744384,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459045,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,FC(F)(F)c1ccc2c(c1)N=C(c1ccccc1)CS2,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL482125,,CHEMBL482125,,0,,744385,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459046,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,FC(F)(F)c1ccc2c(c1)N=C(c1ccccc1)CS2,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL482125,,CHEMBL482125,,0,,744385,=,1,0,=,,FC,,,16.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,16.0
,,2459047,[],CHEMBL1015722,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 12.5 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,FC(F)(F)c1ccc2c(c1)N=C(c1ccccc1)CS2,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL482125,,CHEMBL482125,,0,,744385,=,1,0,=,,FC,,,16.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,16.0
,,2459048,[],CHEMBL1015721,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 6.25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,FC(F)(F)c1ccc2c(c1)N=C(c1ccccc1)CS2,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL482125,,CHEMBL482125,,0,,744385,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
,,2459049,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C2=Nc3cc(C(F)(F)F)ccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL454730,,CHEMBL454730,,0,,744386,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459050,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C2=Nc3cc(C(F)(F)F)ccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL454730,,CHEMBL454730,,0,,744386,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
,,2459051,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(C2=Nc3cc(C(F)(F)F)ccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL447756,,CHEMBL447756,,0,,744493,>=,1,0,>=,,FC,,,32.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,32.0
,,2459052,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(C2=Nc3cc(C(F)(F)F)ccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL447756,,CHEMBL447756,,0,,744493,>=,1,0,>=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
,,2459053,[],CHEMBL1015720,Inhibition of NorA deficient Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(C2=Nc3cc(C(F)(F)F)ccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL447756,,CHEMBL447756,,0,,744493,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459054,[],CHEMBL1015723,Inhibition of NorA deficient Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 12.5 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(C2=Nc3cc(C(F)(F)F)ccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL447756,,CHEMBL447756,,0,,744493,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459055,[],CHEMBL1015722,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 12.5 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(C2=Nc3cc(C(F)(F)F)ccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL447756,,CHEMBL447756,,0,,744493,=,1,0,=,,FC,,,16.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,16.0
,,2459056,[],CHEMBL1015721,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 6.25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(C2=Nc3cc(C(F)(F)F)ccc3SC2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL447756,,CHEMBL447756,,0,,744493,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
,,2459057,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=S1(=O)C=C(c2ccccc2)Nc2ccccc21,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL481676,,CHEMBL481676,,0,,744494,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459058,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=S1(=O)C=C(c2ccccc2)Nc2ccccc21,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL481676,,CHEMBL481676,,0,,744494,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459059,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=S1(=O)C=C(c2ccc(Cl)cc2)Nc2ccccc21,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL481677,,CHEMBL481677,,0,,744495,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
,,2459060,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,O=S1(=O)C=C(c2ccc(Cl)cc2)Nc2ccccc21,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL481677,,CHEMBL481677,,0,,744495,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459061,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CCCOc1ccc(C2=CSc3ccccc3N2C)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL481678,,CHEMBL481678,,0,,744496,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
,,2459062,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C2CSc3ccccc3N2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL445589,,CHEMBL445589,,0,,744497,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459063,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C2CSc3ccccc3N2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL445589,,CHEMBL445589,,0,,744497,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
,,2459064,[],CHEMBL1015722,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 12.5 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C2CSc3ccccc3N2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL445589,,CHEMBL445589,,0,,744497,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
,,2459065,[],CHEMBL1015721,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 6.25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C2CSc3ccccc3N2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL445589,,CHEMBL445589,,0,,744497,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
,,2459066,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CSc1ccc(C2CSc3ccccc3N2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL481679,,CHEMBL481679,,0,,744498,>=,1,0,>=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
,,2459067,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CSc1ccc(C2CSc3ccccc3N2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL481679,,CHEMBL481679,,0,,744498,=,1,0,=,,FC,,,16.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,16.0
,,2459068,[],CHEMBL1015722,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 12.5 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CSc1ccc(C2CSc3ccccc3N2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL481679,,CHEMBL481679,,0,,744498,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
,,2459069,[],CHEMBL1015721,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 6.25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CSc1ccc(C2CSc3ccccc3N2)cc1,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL481679,,CHEMBL481679,,0,,744498,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
,,2459070,[],CHEMBL1015720,Inhibition of NorA deficient Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL71,CHLORPROMAZINE,CHEMBL71,,0,,744499,>=,1,0,>=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
,,2459071,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL71,CHLORPROMAZINE,CHEMBL71,,0,,744499,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
,,2459072,[],CHEMBL1015719,Inhibition of NorA in Staphylococcus aureus ATCC 25923 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL772,RESERPINE,CHEMBL772,,0,,744500,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459073,[],CHEMBL1015720,Inhibition of NorA deficient Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL772,RESERPINE,CHEMBL772,,0,,744500,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2459074,[],CHEMBL1015724,Inhibition of NorA overexpressing Staphylococcus aureus K2378 assessed as fold reduction of ciprofloxacin MIC at 25 ug/mL by microdilution technique,B,,,BAO_0000179,BAO_0000357,single protein format,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,,,CHEMBL1155078,J Med Chem,2008,,CHEMBL772,RESERPINE,CHEMBL772,,0,,744500,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
,,2463550,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CC(C)=CCC/C(C)=C/C=C/C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL459035,,CHEMBL459035,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721105,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2463551,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CC(C)=CCCC(C)C/C=C/C(=O)NC[C@@H](N)CCO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL470957,,CHEMBL470957,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721361,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2463552,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CC(C)=CCCC(C)C/C=C/C(=O)NC[C@H](N)CCO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL470956,,CHEMBL470956,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721360,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2463553,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CCCCCCCCNC(=O)/C=C/CC(C)CCC=C(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL469905,,CHEMBL469905,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721359,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2463554,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CC(C)=CCC/C(C)=C/C=C/C(=O)NCC(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL471307,,CHEMBL471307,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721284,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2463555,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CC(C)=CCC/C(C)=C/C=C/C(=O)N1CCOCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL471306,,CHEMBL471306,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721283,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2463556,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CC(C)=CCC/C(C)=C/C=C/C(=O)Nc1ccccc1C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL471305,,CHEMBL471305,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721282,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2463557,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CC(C)=CCC/C(C)=C/C=C/C(=O)NC(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL505095,,CHEMBL505095,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721281,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2463558,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CC(C)=CCC/C(C)=C/C=C/C(=O)N1CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL444987,,CHEMBL444987,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721280,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2463559,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CC(C)=CCC/C(C)=C/C=C/C(=O)Nc1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL448048,,CHEMBL448048,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721279,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
